order_id,household_id,shipper_id,name,order_date,status
1057,268,178,"Praesent id massa id nisl venenatis lacinia.",2021-10-06,New
1058,83,89,"Aliquam quis turpis eget elit sodales scelerisque.",2021-07-15,Closed
1059,207,193,"Integer ac neque.",2021-07-11,Delivering
1060,160,47,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",2021-09-14,New
1061,261,26,"Morbi non lectus.",2021-08-19,Rejected
1062,138,146,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",2021-10-03,Closed
1063,47,2,"Nam tristique tortor eu pede.",2021-09-22,Delivering
1064,23,25,"Suspendisse potenti.",2021-09-08,Rejected
1065,194,155,"Pellentesque viverra pede ac diam.",2021-07-22,Closed
1066,244,78,"Cras pellentesque volutpat dui.",2021-09-01,Accepted
1067,25,89,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",2021-09-16,Rejected
1068,202,117,"Mauris sit amet eros.",2021-09-01,Delivering
1069,211,16,"Donec vitae nisi.",2021-08-25,Rejected
1070,139,199,"Nulla tellus.",2021-08-16,Delivering
1071,217,171,"Aenean sit amet justo.",2021-08-25,Delivering
1072,26,97,"Nullam varius.",2021-09-06,New
1073,288,99,"Pellentesque eget nunc.",2021-07-28,Accepted
1074,128,18,"Vestibulum sed magna at nunc commodo placerat.",2021-07-12,Delivering
1075,95,46,"Proin interdum mauris non ligula pellentesque ultrices.",2021-08-17,Accepted
1076,281,143,"Praesent blandit lacinia erat.",2021-09-16,New
1077,105,101,"Suspendisse potenti.",2021-07-28,Closed
1078,190,197,"Nulla ut erat id mauris vulputate elementum.",2021-08-23,Delivering
1079,25,87,"Integer a nibh.",2021-08-20,Rejected
1080,35,135,"Morbi vel lectus in quam fringilla rhoncus.",2021-07-31,New
1081,284,171,"Phasellus in felis.",2021-10-06,Delivering
1082,9,197,"Vestibulum rutrum rutrum neque.",2021-08-22,New
1083,269,135,"Phasellus id sapien in sapien iaculis congue.",2021-08-17,Delivering
1084,101,172,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2021-10-06,Rejected
1085,90,8,"Vestibulum rutrum rutrum neque.",2021-07-28,Closed
1086,96,40,"In quis justo.",2021-09-11,Rejected
1087,276,94,"Nunc nisl.",2021-08-21,Accepted
1088,111,35,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",2021-07-11,Delivering
1089,10,141,"Nullam porttitor lacus at turpis.",2021-10-20,Closed
1090,205,176,"Quisque id justo sit amet sapien dignissim vestibulum.",2021-08-14,Closed
1091,248,7,"Cras in purus eu magna vulputate luctus.",2021-07-02,Accepted
1092,110,59,"Suspendisse accumsan tortor quis turpis.",2021-10-22,Delivering
1093,30,4,"Vestibulum ac est lacinia nisi venenatis tristique.",2021-10-22,Accepted
1094,272,114,"Cras pellentesque volutpat dui.",2021-08-11,New
1095,193,78,"Morbi vel lectus in quam fringilla rhoncus.",2021-07-17,Delivering
1096,249,59,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",2021-09-05,Closed
1097,169,194,"In quis justo.",2021-08-12,New
1098,28,99,"Pellentesque eget nunc.",2021-10-04,Accepted
1099,15,109,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",2021-08-17,Closed
1100,213,10,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2021-08-28,Accepted
1101,32,152,"Etiam pretium iaculis justo.",2021-10-08,Accepted
1102,251,79,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",2021-09-10,Rejected
1103,112,187,"Etiam faucibus cursus urna.",2021-08-13,Rejected
1104,243,177,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",2021-09-29,Rejected
1105,107,187,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",2021-07-12,Accepted
1106,195,29,"Vivamus tortor.",2021-07-02,Closed
1107,25,76,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",2021-08-09,Rejected
1108,280,179,"Vestibulum rutrum rutrum neque.",2021-08-22,Closed
1109,28,101,"Ut at dolor quis odio consequat varius.",2021-07-31,Delivering
1110,159,152,"Maecenas pulvinar lobortis est.",2021-10-17,Delivering
1111,250,157,"Suspendisse potenti.",2021-10-10,Delivering
1112,201,130,"Nunc purus.",2021-07-14,Closed
1113,278,113,"Nunc nisl.",2021-10-12,Delivering
1114,272,17,"Morbi non quam nec dui luctus rutrum.",2021-08-18,Accepted
1115,12,148,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",2021-07-14,New
1116,222,94,"Aenean sit amet justo.",2021-10-12,Delivering
1117,15,83,"Fusce posuere felis sed lacus.",2021-07-05,New
1118,144,144,"Vivamus tortor.",2021-09-11,Accepted
1119,109,50,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",2021-07-13,Closed
1120,180,86,"Cras non velit nec nisi vulputate nonummy.",2021-07-22,New
1121,270,80,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",2021-08-01,Delivering
1122,86,121,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",2021-07-17,Delivering
1123,170,134,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",2021-10-02,Accepted
1124,81,153,"Nunc nisl.",2021-09-12,Rejected
1125,157,86,"Suspendisse accumsan tortor quis turpis.",2021-10-23,Accepted
1126,68,198,"Aliquam erat volutpat.",2021-10-21,Closed
1127,188,31,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",2021-10-21,Rejected
1128,53,95,"Mauris lacinia sapien quis libero.",2021-10-21,Rejected
1129,140,157,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",2021-10-09,Delivering
1130,244,141,"Nam nulla.",2021-09-26,Delivering
1131,142,120,"Proin at turpis a pede posuere nonummy.",2021-09-25,Delivering
1132,2,174,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",2021-09-13,Rejected
1133,234,146,"Nulla suscipit ligula in lacus.",2021-07-28,Delivering
1134,123,92,"Pellentesque eget nunc.",2021-10-10,Closed
1135,30,160,"In hac habitasse platea dictumst.",2021-10-11,New
1136,105,198,"Vivamus vestibulum sagittis sapien.",2021-07-12,Rejected
1137,60,130,"Nunc nisl.",2021-10-04,Accepted
1138,48,135,"Quisque ut erat.",2021-09-17,Closed
1139,55,57,"Duis mattis egestas metus.",2021-09-17,Accepted
1140,286,162,"Nullam varius.",2021-09-22,Closed
1141,35,12,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",2021-08-10,New
1142,298,67,"Aliquam erat volutpat.",2021-08-09,Delivering
1143,15,114,"Ut at dolor quis odio consequat varius.",2021-10-22,Accepted
1144,152,183,"Phasellus id sapien in sapien iaculis congue.",2021-07-18,Delivering
1145,153,123,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",2021-10-08,Rejected
1146,257,57,"Donec posuere metus vitae ipsum.",2021-07-18,Accepted
1147,239,21,"Nulla suscipit ligula in lacus.",2021-08-11,Rejected
1148,69,115,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",2021-10-08,Accepted
1149,218,144,"Quisque ut erat.",2021-10-11,New
1150,76,194,"Nunc purus.",2021-09-29,Rejected
1151,89,100,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",2021-09-21,Delivering
1152,241,76,"Suspendisse ornare consequat lectus.",2021-10-19,Closed
1153,83,7,"Vivamus tortor.",2021-08-19,Accepted
1154,285,70,"In congue.",2021-09-02,Delivering
1155,171,89,"Aliquam erat volutpat.",2021-08-03,New
1156,267,143,"Quisque ut erat.",2021-09-30,New
1157,67,31,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",2021-09-07,Closed
1158,66,77,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",2021-08-24,Accepted
1159,151,47,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",2021-07-09,New
1160,198,197,"Nulla nisl.",2021-09-08,Closed
1161,185,11,"Nunc nisl.",2021-07-20,New
1162,66,77,"Morbi ut odio.",2021-08-11,Accepted
1163,113,82,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",2021-08-09,Accepted
1164,210,99,"Aliquam sit amet diam in magna bibendum imperdiet.",2021-08-13,Closed
1165,117,117,"Cras pellentesque volutpat dui.",2021-08-09,Closed
1166,107,83,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",2021-07-23,Delivering
1167,155,99,"Pellentesque eget nunc.",2021-07-08,Accepted
1168,6,32,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",2021-08-29,Rejected
1169,111,163,"Etiam faucibus cursus urna.",2021-07-15,New
1170,127,143,"Morbi non lectus.",2021-08-31,Closed
1171,191,39,"In blandit ultrices enim.",2021-09-14,Rejected
1172,9,187,"Integer non velit.",2021-07-02,New
1173,276,122,"Suspendisse potenti.",2021-09-11,Closed
1174,92,127,"Curabitur gravida nisi at nibh.",2021-07-05,Delivering
1175,66,182,"Nam dui.",2021-08-23,Closed
1176,237,57,"Fusce consequat.",2021-09-01,Rejected
1177,134,166,"Vivamus in felis eu sapien cursus vestibulum.",2021-08-04,Delivering
1178,239,39,"Duis ac nibh.",2021-09-29,Rejected
1179,196,51,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",2021-10-01,Closed
1180,222,116,"Donec ut mauris eget massa tempor convallis.",2021-07-16,Accepted
1181,57,129,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",2021-08-03,New
1182,31,70,"Vivamus vestibulum sagittis sapien.",2021-08-13,New
1183,42,177,"Aliquam quis turpis eget elit sodales scelerisque.",2021-07-09,Rejected
1184,72,182,"Nulla ac enim.",2021-09-12,New
1185,282,85,"Suspendisse accumsan tortor quis turpis.",2021-07-07,Rejected
1186,137,102,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",2021-08-22,Accepted
1187,138,118,"Aliquam non mauris.",2021-07-04,Delivering
1188,93,108,"Vestibulum ac est lacinia nisi venenatis tristique.",2021-09-12,Accepted
1189,67,57,"Quisque porta volutpat erat.",2021-07-14,New
1190,35,1,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2021-08-09,New
1191,109,161,"Etiam faucibus cursus urna.",2021-09-01,Accepted
1192,63,94,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",2021-07-07,Delivering
1193,265,178,"Cras in purus eu magna vulputate luctus.",2021-09-22,New
1194,178,150,"Praesent lectus.",2021-10-22,Rejected
1195,110,17,"Duis bibendum.",2021-09-16,Rejected
1196,234,161,"Cras in purus eu magna vulputate luctus.",2021-09-22,New
1197,87,110,"Vestibulum ac est lacinia nisi venenatis tristique.",2021-10-05,Delivering
1198,19,64,"Nunc purus.",2021-10-18,Closed
1199,238,35,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",2021-10-14,New
1200,16,150,"Nullam sit amet turpis elementum ligula vehicula consequat.",2021-08-13,Delivering
1201,134,101,"Cras in purus eu magna vulputate luctus.",2021-09-05,Closed
1202,122,185,"In congue.",2021-08-23,Accepted
1203,43,21,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",2021-10-05,Closed
1204,79,80,"Vivamus vel nulla eget eros elementum pellentesque.",2021-07-02,New
1205,300,61,"Morbi non lectus.",2021-10-13,Rejected
1206,127,180,"Nullam porttitor lacus at turpis.",2021-09-06,Closed
1207,220,143,"Sed ante.",2021-07-22,New
1208,100,124,"Aliquam sit amet diam in magna bibendum imperdiet.",2021-10-17,Delivering
1209,225,76,"Praesent blandit lacinia erat.",2021-10-07,Closed
1210,131,186,"Cras non velit nec nisi vulputate nonummy.",2021-08-04,Closed
1211,134,9,"Duis ac nibh.",2021-07-25,Delivering
1212,11,22,"Duis bibendum.",2021-07-29,Rejected
1213,91,77,"Nunc purus.",2021-08-19,Delivering
1214,56,13,"Morbi porttitor lorem id ligula.",2021-08-30,Accepted
1215,40,38,"In congue.",2021-08-31,Accepted
1216,23,28,"Suspendisse potenti.",2021-07-31,Rejected
1217,118,16,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",2021-08-02,Closed
1218,94,145,"Donec semper sapien a libero.",2021-09-19,Delivering
1219,85,20,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",2021-09-13,Rejected
1220,59,118,"Curabitur in libero ut massa volutpat convallis.",2021-10-17,Closed
1221,128,135,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",2021-09-26,Closed
1222,129,45,"Proin eu mi.",2021-08-07,Accepted
1223,88,130,"Proin at turpis a pede posuere nonummy.",2021-08-21,Closed
1224,156,134,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",2021-08-16,New
1225,290,154,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",2021-10-10,Accepted
1226,213,62,"Donec ut dolor.",2021-07-26,Rejected
1227,298,81,"In hac habitasse platea dictumst.",2021-07-17,Accepted
1228,222,165,"Vivamus tortor.",2021-07-09,New
1229,271,179,"Nulla tempus.",2021-08-24,Closed
1230,164,60,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",2021-09-09,Accepted
1231,217,74,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",2021-09-08,Rejected
1232,247,180,"Proin risus.",2021-10-02,Rejected
1233,196,128,"Aenean lectus.",2021-10-18,New
1234,37,59,"Duis bibendum.",2021-07-28,Accepted
1235,222,12,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",2021-08-03,Closed
1236,154,129,"Curabitur convallis.",2021-09-28,Rejected
1237,125,88,"Duis aliquam convallis nunc.",2021-09-17,Rejected
1238,14,56,"Etiam pretium iaculis justo.",2021-09-04,Accepted
1239,76,95,"Vivamus in felis eu sapien cursus vestibulum.",2021-10-18,New
1240,23,120,"Maecenas rhoncus aliquam lacus.",2021-09-08,Closed
1241,235,141,"Phasellus id sapien in sapien iaculis congue.",2021-09-20,Closed
1242,173,128,"Sed accumsan felis.",2021-09-07,New
1243,73,172,"Duis bibendum.",2021-09-11,New
1244,26,159,"Duis consequat dui nec nisi volutpat eleifend.",2021-08-18,Rejected
1245,183,39,"Duis mattis egestas metus.",2021-08-27,New
1246,147,149,"In hac habitasse platea dictumst.",2021-07-03,Delivering
1247,89,192,"Donec ut mauris eget massa tempor convallis.",2021-09-30,Delivering
1248,109,113,"Curabitur convallis.",2021-08-14,New
1249,30,5,"Nulla nisl.",2021-08-16,Accepted
1250,264,20,"Etiam pretium iaculis justo.",2021-10-22,New
1251,210,39,"In blandit ultrices enim.",2021-09-23,Rejected
1252,6,127,"Vivamus vel nulla eget eros elementum pellentesque.",2021-08-23,Rejected
1253,206,198,"Nulla nisl.",2021-10-13,Accepted
1254,179,189,"Sed sagittis.",2021-09-13,Delivering
1255,172,153,"Nullam porttitor lacus at turpis.",2021-10-06,Closed
1256,116,105,"Morbi a ipsum.",2021-08-01,Delivering
1257,264,7,"Aliquam quis turpis eget elit sodales scelerisque.",2021-09-22,Closed
1258,225,27,"Vivamus tortor.",2021-10-05,Rejected
1259,207,199,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",2021-08-07,Accepted
1260,164,129,"Praesent lectus.",2021-08-02,Closed
1261,37,138,"Vestibulum rutrum rutrum neque.",2021-08-30,New
1262,198,16,"Suspendisse potenti.",2021-10-15,New
1263,114,56,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",2021-10-20,Rejected
1264,138,69,"Duis bibendum.",2021-08-10,Rejected
1265,290,63,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",2021-10-12,New
1266,273,194,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",2021-07-25,Accepted
1267,285,74,"In eleifend quam a odio.",2021-10-13,Rejected
1268,30,59,"Pellentesque eget nunc.",2021-08-09,New
1269,239,106,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",2021-08-10,New
1270,4,97,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",2021-09-28,Delivering
1271,298,57,"Ut at dolor quis odio consequat varius.",2021-09-09,Closed
1272,252,31,"Aliquam sit amet diam in magna bibendum imperdiet.",2021-07-30,New
1273,102,4,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",2021-07-05,Accepted
1274,96,162,"Integer ac neque.",2021-10-12,Rejected
1275,61,157,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",2021-08-31,Rejected
1276,290,144,"Duis ac nibh.",2021-08-13,Closed
1277,114,100,"In hac habitasse platea dictumst.",2021-07-14,Closed
1278,238,67,"Nullam sit amet turpis elementum ligula vehicula consequat.",2021-08-21,Closed
1279,233,172,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",2021-07-06,Closed
1280,66,85,"Duis bibendum.",2021-09-30,Delivering
1281,267,196,"Praesent lectus.",2021-08-06,New
1282,130,133,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",2021-07-01,New
1283,194,140,"Integer non velit.",2021-08-19,New
1284,276,161,"Duis ac nibh.",2021-09-26,Closed
1285,228,83,"Nulla tellus.",2021-08-21,Delivering
1286,39,103,"Etiam vel augue.",2021-07-03,Closed
1287,219,191,"Pellentesque at nulla.",2021-09-01,Closed
1288,164,42,"Morbi non lectus.",2021-08-17,Rejected
1289,223,191,"Aenean lectus.",2021-09-11,New
1290,142,166,"Morbi porttitor lorem id ligula.",2021-07-31,Delivering
1291,130,150,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",2021-09-16,Closed
1292,173,198,"Duis consequat dui nec nisi volutpat eleifend.",2021-09-12,Delivering
1293,98,189,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",2021-07-03,Closed
1294,265,67,"Morbi vel lectus in quam fringilla rhoncus.",2021-07-07,Closed
1295,100,39,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",2021-09-09,Delivering
1296,42,42,"Donec vitae nisi.",2021-09-22,Closed
1297,265,180,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",2021-09-25,Delivering
1298,285,10,"Etiam vel augue.",2021-08-27,Closed
1299,150,68,"Nulla suscipit ligula in lacus.",2021-09-05,Accepted
1300,80,152,"Suspendisse accumsan tortor quis turpis.",2021-10-01,Closed
1301,15,120,"Duis consequat dui nec nisi volutpat eleifend.",2021-08-08,Closed
1302,14,173,"Nunc rhoncus dui vel sem.",2021-08-16,Closed
1303,251,47,"Integer ac neque.",2021-09-05,New
1304,97,80,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",2021-07-20,Rejected
1305,119,4,"In hac habitasse platea dictumst.",2021-09-08,Accepted
1306,165,158,"Vivamus in felis eu sapien cursus vestibulum.",2021-09-17,New
1307,243,46,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2021-10-01,Rejected
1308,294,35,"Aenean sit amet justo.",2021-07-27,Closed
1309,252,195,"In sagittis dui vel nisl.",2021-07-25,Delivering
1310,201,181,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2021-07-04,Delivering
1311,83,133,"Aliquam non mauris.",2021-08-01,Closed
1312,37,195,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",2021-07-10,Closed
1313,234,47,"Suspendisse potenti.",2021-08-27,New
1314,250,152,"Nulla mollis molestie lorem.",2021-09-21,Accepted
1315,115,49,"Proin at turpis a pede posuere nonummy.",2021-07-04,Delivering
1316,139,15,"Proin at turpis a pede posuere nonummy.",2021-10-08,Closed
1317,57,73,"Proin at turpis a pede posuere nonummy.",2021-07-22,Accepted
1318,259,19,"Morbi quis tortor id nulla ultrices aliquet.",2021-09-17,New
1319,61,140,"Nam tristique tortor eu pede.",2021-07-04,New
1320,217,13,"Aenean lectus.",2021-10-10,Rejected
1321,75,89,"Mauris sit amet eros.",2021-10-02,Closed
1322,185,96,"Aliquam quis turpis eget elit sodales scelerisque.",2021-10-20,Rejected
1323,9,167,"Integer a nibh.",2021-07-01,Delivering
1324,102,133,"Aliquam erat volutpat.",2021-09-26,Delivering
1325,76,8,"In sagittis dui vel nisl.",2021-08-01,Accepted
1326,236,129,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",2021-08-12,New
1327,101,58,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",2021-08-21,Accepted
1328,114,157,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",2021-10-02,Rejected
1329,86,111,"Curabitur gravida nisi at nibh.",2021-07-08,Accepted
1330,51,140,"In blandit ultrices enim.",2021-07-15,Rejected
1331,251,14,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",2021-10-10,Delivering
1332,167,51,"Duis bibendum.",2021-07-04,Rejected
1333,279,181,"Suspendisse accumsan tortor quis turpis.",2021-07-06,Accepted
1334,300,99,"Nulla tempus.",2021-10-21,New
1335,188,154,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",2021-10-18,New
1336,255,83,"Duis aliquam convallis nunc.",2021-09-23,Rejected
1337,81,185,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",2021-08-06,Delivering
1338,154,94,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",2021-09-16,Accepted
1339,213,17,"Etiam justo.",2021-07-08,Rejected
1340,78,78,"Curabitur gravida nisi at nibh.",2021-09-19,New
1341,161,117,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",2021-07-03,Delivering
1342,278,138,"In hac habitasse platea dictumst.",2021-08-01,Delivering
1343,211,82,"Morbi vel lectus in quam fringilla rhoncus.",2021-07-10,Delivering
1344,126,93,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",2021-09-18,New
1345,18,9,"Vestibulum rutrum rutrum neque.",2021-09-22,New
1346,23,150,"Nullam sit amet turpis elementum ligula vehicula consequat.",2021-10-15,New
1347,294,79,"Donec dapibus.",2021-07-30,New
1348,210,10,"Donec dapibus.",2021-08-08,New
1349,8,81,"Curabitur convallis.",2021-07-21,Delivering
1350,242,78,"Vestibulum sed magna at nunc commodo placerat.",2021-09-06,Closed
1351,129,47,"Proin interdum mauris non ligula pellentesque ultrices.",2021-10-03,Closed
1352,237,179,"Donec ut mauris eget massa tempor convallis.",2021-07-11,Delivering
1353,256,149,"Sed ante.",2021-10-02,Closed
1354,246,37,"Aliquam non mauris.",2021-07-22,Closed
1355,284,145,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",2021-07-22,Delivering
1356,71,25,"Vivamus tortor.",2021-10-09,Closed
1357,229,187,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",2021-07-23,Closed
1358,175,15,"Nulla mollis molestie lorem.",2021-08-29,Closed
1359,103,26,"Duis aliquam convallis nunc.",2021-07-07,Accepted
1360,177,133,"Morbi porttitor lorem id ligula.",2021-07-30,New
1361,152,177,"Phasellus sit amet erat.",2021-10-05,Accepted
1362,246,33,"Vestibulum ac est lacinia nisi venenatis tristique.",2021-10-07,Rejected
1363,155,38,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",2021-07-21,Accepted
1364,50,190,"Vestibulum sed magna at nunc commodo placerat.",2021-10-12,Closed
1365,239,78,"Quisque porta volutpat erat.",2021-07-29,New
1366,1,104,"Praesent lectus.",2021-09-11,Rejected
1367,240,96,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",2021-09-08,Rejected
1368,108,79,"Sed vel enim sit amet nunc viverra dapibus.",2021-10-19,Closed
1369,37,164,"Nulla tellus.",2021-07-01,Closed
1370,249,176,"Nam nulla.",2021-07-06,Accepted
1371,30,108,"In congue.",2021-09-28,Accepted
1372,144,83,"Nullam porttitor lacus at turpis.",2021-09-07,Rejected
1373,1,2,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2021-08-31,Closed
1374,264,82,"Nulla nisl.",2021-07-07,Accepted
1375,225,14,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",2021-08-21,New
1376,157,3,"Nulla ut erat id mauris vulputate elementum.",2021-10-04,Closed
1377,221,184,"Aliquam erat volutpat.",2021-07-28,New
1378,21,85,"Integer ac neque.",2021-10-06,Rejected
1379,199,108,"Sed sagittis.",2021-10-18,New
1380,101,181,"Praesent blandit lacinia erat.",2021-08-01,Closed
1381,300,44,"Quisque porta volutpat erat.",2021-10-10,Delivering
1382,29,194,"Cras in purus eu magna vulputate luctus.",2021-10-07,Accepted
1383,150,5,"Etiam justo.",2021-08-01,Closed
1384,140,158,"Nulla tempus.",2021-07-15,Accepted
1385,296,161,"Praesent blandit.",2021-09-29,New
1386,171,67,"Donec vitae nisi.",2021-08-29,New
1387,25,182,"Nulla nisl.",2021-10-17,Delivering
1388,115,116,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",2021-10-02,New
1389,127,97,"In quis justo.",2021-10-12,Closed
1390,180,151,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",2021-10-10,Accepted
1391,210,61,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",2021-08-24,Rejected
1392,126,117,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",2021-09-26,Accepted
1393,3,143,"Nunc nisl.",2021-07-06,Delivering
1394,175,184,"Maecenas tincidunt lacus at velit.",2021-08-20,Delivering
1395,181,83,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",2021-07-03,New
1396,135,146,"Aliquam erat volutpat.",2021-08-03,Accepted
1397,174,138,"In hac habitasse platea dictumst.",2021-08-28,Accepted
1398,287,46,"Praesent id massa id nisl venenatis lacinia.",2021-10-06,New
1399,230,188,"Nulla ut erat id mauris vulputate elementum.",2021-07-10,Closed
1400,146,147,"Morbi ut odio.",2021-07-31,New
1401,178,100,"In blandit ultrices enim.",2021-10-13,Rejected
1402,59,3,"Etiam justo.",2021-09-06,Rejected
1403,252,150,"Nullam porttitor lacus at turpis.",2021-10-09,Closed
1404,16,35,"Duis consequat dui nec nisi volutpat eleifend.",2021-07-17,Closed
1405,278,56,"Phasellus sit amet erat.",2021-08-06,Rejected
1406,290,33,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",2021-09-22,Accepted
1407,272,20,"Suspendisse potenti.",2021-10-06,New
1408,241,19,"Sed accumsan felis.",2021-07-27,Closed
1409,64,8,"Quisque porta volutpat erat.",2021-07-26,New
